Data,Et√†,Deceased
2021-10-08,80-89,0.40172766328945253
2021-10-08,90+,0.1932746724255443
2021-10-09,0-19,0.0002678421109019392
2021-10-09,20-39,0.0027932105851202226
2021-10-09,40-59,0.045747432542051214
2021-10-09,60-79,0.3561993969726189
2021-10-09,80-89,0.40174786108942867
2021-10-09,90+,0.1932442566998791
2021-10-10,0-19,0.0002678052214366602
2021-10-10,20-39,0.0027928258806965995
2021-10-10,40-59,0.045764086554647566
2021-10-10,60-79,0.3561962476662688
2021-10-10,80-89,0.401723135310501
2021-10-10,90+,0.19325589936644935
2021-10-11,0-19,0.00026771918552174643
2021-10-11,20-39,0.0027995777685988345
2021-10-11,40-59,0.04575703336545964
2021-10-11,60-79,0.3562271482552358
2021-10-11,80-89,0.4016705677176557
2021-10-11,90+,0.19327795370752826
2021-10-12,0-19,0.0002676618589498478
2021-10-12,20-39,0.00279897829644698
2021-10-12,40-59,0.045754882917055414
2021-10-12,60-79,0.3561891069270889
2021-10-12,80-89,0.4016839754668788
2021-10-12,90+,0.1933053945335801
2021-10-13,0-19,0.0002675370538819627
2021-10-13,20-39,0.0027976731920228096
2021-10-13,40-59,0.04576412404546601
2021-10-13,60-79,0.3561376822118435
2021-10-13,80-89,0.4016648448667283
2021-10-13,90+,0.19336813863005742
2021-10-14,0-19,0.000267549324629062
2021-10-14,20-39,0.0027978015089781907
2021-10-14,40-59,0.04575857877798757
2021-10-14,60-79,0.35616166094620727
2021-10-14,80-89,0.4016756231988197
2021-10-14,90+,0.19333878624337816
2021-10-15,0-19,0.0002675513698630137
2021-10-15,20-39,0.0027978228962818002
2021-10-15,40-59,0.0457665728962818
2021-10-15,60-79,0.35622553816046965
2021-10-15,80-89,0.40168633806262233
2021-10-15,90+,0.1932561766144814
2021-10-16,0-19,0.00026753091893048784
2021-10-16,20-39,0.0027976090379588157
2021-10-16,40-59,0.04577071835873603
2021-10-16,60-79,0.3562365279072967
2021-10-16,80-89,0.4016709216822344
2021-10-16,90+,0.19325669209484353
2021-10-17,0-19,0.0002676066030017815
2021-10-17,20-39,0.002798400477104344
2021-10-17,40-59,0.045776020919190454
2021-10-17,60-79,0.3562073263041999
2021-10-17,80-89,0.4016622192997882
2021-10-17,90+,0.1932884263967153
2021-10-18,0-19,0.00026741440828831857
2021-10-18,20-39,0.002796390669529274
2021-10-18,40-59,0.04577370628729476
2021-10-18,60-79,0.3562189130750365
2021-10-18,80-89,0.4016793624840506
2021-10-18,90+,0.19326421307580052
2021-10-19,0-19,0.00026732862325759023
2021-10-19,20-39,0.0027954936032079437
2021-10-19,40-59,0.04577429826236395
2021-10-19,60-79,0.3561962955890777
2021-10-19,80-89,0.40168798930685506
2021-10-19,90+,0.19327859461523772
2021-10-20,0-19,0.0002672388122380105
2021-10-20,20-39,0.0028021898311814245
2021-10-20,40-59,0.04579709702295963
2021-10-20,60-79,0.3561835243454558
2021-10-20,80-89,0.4016675701883652
2021-10-20,90+,0.19328237979979995
2021-10-21,0-19,0.0002671612967246025
2021-10-21,20-39,0.002809010205561535
2021-10-21,40-59,0.04579907943850329
2021-10-21,60-79,0.35616417443342724
2021-10-21,80-89,0.4016655598555802
2021-10-21,90+,0.1932950147702031
2021-10-22,0-19,0.00026708586428985683
2021-10-22,20-39,0.0028082170873904946
2021-10-22,40-59,0.045809041238057444
2021-10-22,60-79,0.3561399224687891
2021-10-22,80-89,0.4016437227190867
2021-10-22,90+,0.19333201062238636
2021-10-23,0-19,0.0002670389953230027
2021-10-23,20-39,0.002807724293681857
2021-10-23,40-59,0.04583152128300793
2021-10-23,60-79,0.3561537229050791
2021-10-23,80-89,0.4016190192802155
2021-10-23,90+,0.19332097324269268
2021-10-24,0-19,0.0002669025576890814
2021-10-24,20-39,0.0028062897494166273
2021-10-24,40-59,0.045830982048896546
2021-10-24,60-79,0.3561700245550353
2021-10-24,80-89,0.4015892140863544
2021-10-24,90+,0.19333658700260803
2021-10-25,0-19,0.00026683540829629406
2021-10-25,20-39,0.002813207590323786
2021-10-25,40-59,0.04583469927649485
2021-10-25,60-79,0.35617952686270177
2021-10-25,80-89,0.4015491701418802
2021-10-25,90+,0.19335656072030313
2021-10-26,0-19,0.0002667337311476409
2021-10-26,20-39,0.002812135622670843
2021-10-26,40-59,0.04585533886615301
2021-10-26,60-79,0.35614287782833015
2021-10-26,80-89,0.40153333790591156
2021-10-26,90+,0.19338957604578674
2021-10-27,0-19,0.00026658745210946845
2021-10-27,20-39,0.0028182102080143803
2021-10-27,40-59,0.04589112568455849
2021-10-27,60-79,0.3561532192339038
2021-10-27,80-89,0.4015035532298974
2021-10-27,90+,0.19336730419151643
2021-10-28,0-19,0.0002741311565288904
2021-10-28,20-39,0.0028022296000731017
2021-10-28,40-59,0.045901739209893086
2021-10-28,60-79,0.3561192165940727
2021-10-28,80-89,0.40151838201699613
2021-10-28,90+,0.19338430142243612
2021-10-29,0-19,0.0002664555323781537
2021-10-29,20-39,0.00280920261278682
2021-10-29,40-59,0.04590648172115048
2021-10-29,60-79,0.35607594743974297
2021-10-29,80-89,0.40156371332429924
2021-10-29,90+,0.19337819936964235
2021-10-30,0-19,0.000266354144470488
2021-10-30,20-39,0.002830964049800615
2021-10-30,40-59,0.045942284861952454
2021-10-30,60-79,0.3560317798544945
2021-10-30,80-89,0.40155550820370767
2021-10-30,90+,0.19337310888557427
2021-10-31,0-19,0.0002663136109082055
2021-10-31,20-39,0.0028305332359386415
2021-10-31,40-59,0.04594290236182128
2021-10-31,60-79,0.35601564402240077
2021-10-31,80-89,0.4015552714877039
2021-10-31,90+,0.19338933528122718
2021-11-01,0-19,0.0002738829758906903
2021-11-01,20-39,0.002830124084203799
2021-11-01,40-59,0.0459514770661047
2021-11-01,60-79,0.3560174372161317
2021-11-01,80-89,0.40153526623707614
2021-11-01,90+,0.19339181242059295
2021-11-02,0-19,0.00027378716090319344
2021-11-02,20-39,0.0028291339959996653
2021-11-02,40-59,0.04598103263390854
2021-11-02,60-79,0.35606020275460304
2021-11-02,80-89,0.40148605586779124
2021-11-02,90+,0.19336978758679432
2021-11-03,0-19,0.0002736414840489818
2021-11-03,20-39,0.0028276286685061454
2021-11-03,40-59,0.045994572777233025
2021-11-03,60-79,0.35596956498605187
2021-11-03,80-89,0.40155367553721144
2021-11-03,90+,0.19338091654694853
2021-11-04,0-19,0.0002735167415038862
2021-11-04,20-39,0.0028263396622068243
2021-11-04,40-59,0.04600399638350086
2021-11-04,60-79,0.3559060621946679
2021-11-04,80-89,0.4015605649640249
2021-11-04,90+,0.19342952005409553
2021-11-05,0-19,0.00027343156615524837
2021-11-05,20-39,0.0028254595169375663
2021-11-05,40-59,0.04601245632690263
2021-11-05,60-79,0.355893969314902
2021-11-05,80-89,0.4015494455415464
2021-11-05,90+,0.19344523773355612
2021-11-06,0-19,0.0002733443683467221
2021-11-06,20-39,0.0028169655737953865
2021-11-06,40-59,0.04600537577257748
2021-11-06,60-79,0.3559399249821567
2021-11-06,80-89,0.4014897268074896
2021-11-06,90+,0.19347466249563408
2021-11-07,0-19,0.0002733132397488555
2021-11-07,20-39,0.0028166447763007052
2021-11-07,40-59,0.04600772869105734
2021-11-07,60-79,0.355937350531822
2021-11-07,80-89,0.40148955715663126
2021-11-07,90+,0.19347540560443982
2021-11-08,0-19,0.0002732261173809759
2021-11-08,20-39,0.00281574693189839
2021-11-08,40-59,0.04601583193557935
2021-11-08,60-79,0.3559301451893229
2021-11-08,80-89,0.40150577949134403
2021-11-08,90+,0.1934592703344743
2021-11-09,0-19,0.00027310589681148867
2021-11-09,20-39,0.0028220942670520496
2021-11-09,40-59,0.04605627498729299
2021-11-09,60-79,0.3559100874697497
2021-11-09,80-89,0.4015035996874455
2021-11-09,90+,0.19343483769164826
2021-11-10,0-19,0.0002729568045856743
2021-11-10,20-39,0.002820553647385301
2021-11-10,40-59,0.046114535708057534
2021-11-10,60-79,0.3558750161120336
2021-11-10,80-89,0.40147396674476266
2021-11-10,90+,0.19344297098317526
2021-11-11,0-19,0.0002652499791589302
2021-11-11,20-39,0.0028192283499177727
2021-11-11,40-59,0.04610044637782207
2021-11-11,60-79,0.35584421489795454
2021-11-11,80-89,0.40152026130912233
2021-11-11,90+,0.19345059908602436
2021-11-12,0-19,0.0002651595502894027
2021-11-12,20-39,0.0028182672202187943
2021-11-12,40-59,0.046107457801751565
2021-11-12,60-79,0.3558289645140762
2021-11-12,80-89,0.4014894390739113
2021-11-12,90+,0.19349071183975272
2021-11-13,0-19,0.00025750357854237825
2021-11-13,20-39,0.0028098184599771275
2021-11-13,40-59,0.0460855669244227
2021-11-13,60-79,0.3558017828335997
2021-11-13,80-89,0.40150866802487184
2021-11-13,90+,0.1935366601785863
2021-11-14,0-19,0.0002574548318214172
2021-11-14,20-39,0.002809286547227817
2021-11-14,40-59,0.04609198709696961
2021-11-14,60-79,0.35578743317532674
2021-11-14,80-89,0.40150838242643605
2021-11-14,90+,0.19354545592221836
2021-11-15,0-19,0.00025735739372653504
2021-11-15,20-39,0.0028082233256630736
2021-11-15,40-59,0.046097250817488195
2021-11-15,60-79,0.3557814581567155
2021-11-15,80-89,0.40151538088894273
2021-11-15,90+,0.19354032941746396
2021-11-16,0-19,0.00025711217653019556
2021-11-16,20-39,0.0028131096961539043
2021-11-16,40-59,0.04612894931865273
2021-11-16,60-79,0.35581300382643416
2021-11-16,80-89,0.4014277287920265
2021-11-16,90+,0.1935600961902025
2021-11-17,0-19,0.00025691012679270373
2021-11-17,20-39,0.002826011394719741
2021-11-17,40-59,0.04613048011968989
2021-11-17,60-79,0.3557600761662964
2021-11-17,80-89,0.40145985401459855
2021-11-17,90+,0.19356666817790272
2021-11-18,0-19,0.0002567762497073506
2021-11-18,20-39,0.002832090989419308
2021-11-18,40-59,0.04612909803566169
2021-11-18,60-79,0.35573328499898044
2021-11-18,80-89,0.40142435296161194
2021-11-18,90+,0.19362439676461926
2021-11-19,0-19,0.0002566928896069579
2021-11-19,20-39,0.0028387213674181226
2021-11-19,40-59,0.04610657284793211
2021-11-19,60-79,0.35575369562263126
2021-11-19,80-89,0.401437480181799
2021-11-19,90+,0.19360683709061258
2021-11-20,0-19,0.00025661926757841985
2021-11-20,20-39,0.0028379071943966426
2021-11-20,40-59,0.046093349032394405
2021-11-20,60-79,0.35577242399541104
2021-11-20,80-89,0.4013978202457507
2021-11-20,90+,0.1936418802644688
2021-11-21,0-19,0.0002641190497751215
2021-11-21,20-39,0.002837393220441305
2021-11-21,40-59,0.04610763983217121
2021-11-21,60-79,0.35574572127139364
2021-11-21,80-89,0.40140813184822965
2021-11-21,90+,0.19363699477798907
2021-11-22,0-19,0.0002639596971251018
2021-11-22,20-39,0.002835681317686808
2021-11-22,40-59,0.0461401550574678
2021-11-22,60-79,0.3557271712570515
2021-11-22,80-89,0.40139974056532624
2021-11-22,90+,0.19363329210534255
2021-11-23,0-19,0.0002638065016996676
2021-11-23,20-39,0.0028340355611164293
2021-11-23,40-59,0.04613598848296187
2021-11-23,60-79,0.3557166868918318
2021-11-23,80-89,0.4014305849720742
2021-11-23,90+,0.19361889759031603
2021-11-24,0-19,0.0002636634148178839
2021-11-24,20-39,0.00283249839918641
2021-11-24,40-59,0.046148630833553056
2021-11-24,60-79,0.35567441334890204
2021-11-24,80-89,0.4014463821612867
2021-11-24,90+,0.19363441184225394
2021-11-25,0-19,0.0002635026274976285
2021-11-25,20-39,0.0028458283769743874
2021-11-25,40-59,0.04614307439808471
2021-11-25,60-79,0.35570596118229864
2021-11-25,80-89,0.4013672022043877
2021-11-25,90+,0.19367443121075692
2021-11-26,0-19,0.0002633955448524985
2021-11-26,20-39,0.002844671884406984
2021-11-26,40-59,0.04613937387116195
2021-11-26,60-79,0.3557269717037929
2021-11-26,80-89,0.401369656833233
2021-11-26,90+,0.19365593016255267
2021-11-27,0-19,0.00026331033756385274
2021-11-27,20-39,0.0028437516456896097
2021-11-27,40-59,0.04614701744619065
2021-11-27,60-79,0.35570217343875776
2021-11-27,80-89,0.40139780173483897
2021-11-27,90+,0.19364594539695915
2021-11-28,0-19,0.00026323706377858
2021-11-28,20-39,0.0028429602888086643
2021-11-28,40-59,0.04614921780986763
2021-11-28,60-79,0.35564831528279184
2021-11-28,80-89,0.40141395908543925
2021-11-28,90+,0.19368231046931408
2021-11-29,0-19,0.0002630728411115203
2021-11-29,20-39,0.00284870305089332
2021-11-29,40-59,0.04615800906473847
2021-11-29,60-79,0.3556895139165533
2021-11-29,80-89,0.4013664755004021
2021-11-29,90+,0.19367422562630127
2021-11-30,0-19,0.00026288710125660033
2021-11-30,20-39,0.002846691753607187
2021-11-30,40-59,0.046185508160766726
2021-11-30,60-79,0.355626159519893
2021-11-30,80-89,0.40137602619857743
2021-11-30,90+,0.19370272726589904
2021-12-01,0-19,0.0002626070123575357
2021-12-01,20-39,0.002851161848453245
2021-12-01,40-59,0.046181318887446636
2021-12-01,60-79,0.35562991919207076
2021-12-01,80-89,0.4013610546297616
2021-12-01,90+,0.1937139384299102
2021-12-02,0-19,0.00025498342607730497
2021-12-02,20-39,0.002857314274572153
2021-12-02,40-59,0.04618199817011894
2021-12-02,60-79,0.3555968862023968
2021-12-02,80-89,0.40138890972086816
2021-12-02,90+,0.1937199082059666
2021-12-03,0-19,0.00025487638495329766
2021-12-03,20-39,0.002848618420066268
2021-12-03,40-59,0.04617010749786354
2021-12-03,60-79,0.35560503155969353
2021-12-03,80-89,0.40137783175160047
2021-12-03,90+,0.19374353438582287
2021-12-04,0-19,0.0002547484359195295
2021-12-04,20-39,0.0028471884014535645
2021-12-04,40-59,0.046146929906717114
2021-12-04,60-79,0.35562132394260665
2021-12-04,80-89,0.4013861311954445
2021-12-04,90+,0.19374367811785861
2021-12-05,0-19,0.00025465875726526455
2021-12-05,20-39,0.0028536760740607587
2021-12-05,40-59,0.04614566480915573
2021-12-05,60-79,0.35562346455749294
2021-12-05,80-89,0.40134220145005695
2021-12-05,90+,0.19378033435196837
2021-12-06,0-19,0.00025452340492427926
2021-12-06,20-39,0.0028596453141492557
2021-12-06,40-59,0.04615108209877005
2021-12-06,60-79,0.3556515424866937
2021-12-06,80-89,0.40127860581061964
2021-12-06,90+,0.19380460088484314
2021-12-07,0-19,0.00025432540187153574
2021-12-07,20-39,0.0028649008504940646
2021-12-07,40-59,0.04616754059856231
2021-12-07,60-79,0.35566659435846415
2021-12-07,80-89,0.40119084129346905
2021-12-07,90+,0.19385579749713883
2021-12-08,0-19,0.0002541809020431659
2021-12-08,20-39,0.0028632731024274276
2021-12-08,40-59,0.046156261447485476
2021-12-08,60-79,0.3556364615028072
2021-12-08,80-89,0.401232029784021
2021-12-08,90+,0.19385779326121574
2021-12-09,0-19,0.00025401948478871554
2021-12-09,20-39,0.002868925945849023
2021-12-09,40-59,0.04614936345705577
2021-12-09,60-79,0.3556272787042018
2021-12-09,80-89,0.4012163050624589
2021-12-09,90+,0.19388410734564582
2021-12-10,0-19,0.00025379952823146516
2021-12-10,20-39,0.0028739064226210027
2021-12-10,40-59,0.046139261294079005
2021-12-10,60-79,0.3555955331283031
2021-12-10,80-89,0.40129437759398046
2021-12-10,90+,0.19384312203278492
2021-12-11,0-19,0.0002536688725910783
2021-12-11,20-39,0.0028724269396342692
2021-12-11,40-59,0.04614535226399469
2021-12-11,60-79,0.35562137682511025
2021-12-11,80-89,0.40125939134392274
2021-12-11,90+,0.19384778375474696
2021-12-12,0-19,0.0002535496957403651
2021-12-12,20-39,0.00287853478105238
2021-12-12,40-59,0.04618333134470827
2021-12-12,60-79,0.35558853358787734
2021-12-12,80-89,0.401287137573082
2021-12-12,90+,0.19380891301753966
2021-12-13,0-19,0.00026082031715750565
2021-12-13,20-39,0.002883927506855848
2021-12-13,40-59,0.046172648145940146
2021-12-13,60-79,0.3556545844759747
2021-12-13,80-89,0.40126833194229167
2021-12-13,90+,0.19375968761178014
2021-12-14,0-19,0.0002605659492417531
2021-12-14,20-39,0.0028811149244730985
2021-12-14,40-59,0.04614250724001102
2021-12-14,60-79,0.3557246339048413
2021-12-14,80-89,0.4012790065737067
2021-12-14,90+,0.19371217140772615
2021-12-15,0-19,0.0002602965893709747
2021-12-15,20-39,0.0028781365739019202
2021-12-15,40-59,0.046131992681947315
2021-12-15,60-79,0.35572131903437404
2021-12-15,80-89,0.401302970355937
2021-12-15,90+,0.19370528476446877
2021-12-16,0-19,0.0002526659978449077
2021-12-16,20-39,0.0028759335637052724
2021-12-16,40-59,0.04616356407684019
2021-12-16,60-79,0.3556645487310965
2021-12-16,80-89,0.4013450748708802
2021-12-16,90+,0.1936982127596329
2021-12-17,0-19,0.00025245025245025247
2021-12-17,20-39,0.0028734778734778735
2021-12-17,40-59,0.04616127116127116
2021-12-17,60-79,0.3556652806652807
2021-12-17,80-89,0.4012919512919513
2021-12-17,90+,0.19375556875556876
2021-12-18,0-19,0.00025226107537412544
2021-12-18,20-39,0.002871324593229016
2021-12-18,40-59,0.04613409901989153
2021-12-18,60-79,0.3556955357209102
2021-12-18,80-89,0.4012583375995133
2021-12-18,90+,0.19378844199108183
2021-12-19,0-19,0.0002521469571795138
2021-12-19,20-39,0.0028700256596609366
2021-12-19,40-59,0.04614289316385103
2021-12-19,60-79,0.35572002788448703
2021-12-19,80-89,0.40125480191631685
2021-12-19,90+,0.1937601044185046
2021-12-20,0-19,0.00025923429595668565
2021-12-20,20-39,0.0028663906438639243
2021-12-20,40-59,0.04615851806863043
2021-12-20,60-79,0.35573611430010443
2021-12-20,80-89,0.40125765667009844
2021-12-20,90+,0.19372208602134608
2021-12-21,0-19,0.0002589063794531897
2021-12-21,20-39,0.002870162149366789
2021-12-21,40-59,0.04615930879394011
2021-12-21,60-79,0.355715173393301
2021-12-21,80-89,0.40120872292579
2021-12-21,90+,0.1937877263581489
2021-12-22,0-19,0.0002586824931079593
2021-12-22,20-39,0.0028676802093110915
2021-12-22,40-59,0.04617112955558348
2021-12-22,60-79,0.35569581895181857
2021-12-22,80-89,0.40120915588207035
2021-12-22,90+,0.19379753290810858
2021-12-23,0-19,0.0002583807646594172
2021-12-23,20-39,0.0028643353339386827
2021-12-23,40-59,0.046183716105980405
2021-12-23,60-79,0.3555983729394134
2021-12-23,80-89,0.40123579828582817
2021-12-23,90+,0.19385939657017992
2021-12-24,0-19,0.0002583807646594172
2021-12-24,20-39,0.0028643353339386827
2021-12-24,40-59,0.046183716105980405
2021-12-24,60-79,0.3555983729394134
2021-12-24,80-89,0.40123579828582817
2021-12-24,90+,0.19385939657017992
2021-12-25,0-19,0.0002579256879246562
2021-12-25,20-39,0.002866659788648322
2021-12-25,40-59,0.046190806054621295
2021-12-25,60-79,0.35561319989977747
2021-12-25,80-89,0.4012955238839187
2021-12-25,90+,0.1937758846851096
2021-12-26,0-19,0.00026517188294134544
2021-12-26,20-39,0.0028653295128939827
2021-12-26,40-59,0.046250395916353
2021-12-26,60-79,0.35561022679561877
2021-12-26,80-89,0.40125662008971646
2021-12-26,90+,0.1937522558024764
2021-12-27,0-19,0.0002574968364674377
2021-12-27,20-39,0.0028618934110238073
2021-12-27,40-59,0.046253788882022306
2021-12-27,60-79,0.35560313116153147
2021-12-27,80-89,0.4012609987934434
2021-12-27,90+,0.1937626909155116
2021-12-28,0-19,0.0002571695187990918
2021-12-28,20-39,0.002858255508938478
2021-12-28,40-59,0.04627581798276229
2021-12-28,60-79,0.35560666289484705
2021-12-28,80-89,0.40121384012873174
2021-12-28,90+,0.19378825396592136
2021-12-29,0-19,0.00025689393216532226
2021-12-29,20-39,0.002862532386985019
2021-12-29,40-59,0.04627760692292448
2021-12-29,60-79,0.3556439596896721
2021-12-29,80-89,0.4012022636025337
2021-12-29,90+,0.19375674346571933
2021-12-30,0-19,0.00025667162898482704
2021-12-30,20-39,0.0028600552944023586
2021-12-30,40-59,0.046288894918635096
2021-12-30,60-79,0.3556368756462625
2021-12-30,80-89,0.401163089153057
2021-12-30,90+,0.19379441335865827
2021-12-31,0-19,0.0002564440732111194
2021-12-31,20-39,0.0028648466464442197
2021-12-31,40-59,0.046313799621928164
2021-12-31,60-79,0.35561465980861945
2021-12-31,80-89,0.40115912721091423
2021-12-31,90+,0.1937911226388828
2022-01-01,0-19,0.0002563182447326601
2022-01-01,20-39,0.0028634409625848596
2022-01-01,40-59,0.046313045133981205
2022-01-01,60-79,0.3556671963910391
2022-01-01,80-89,0.4011160828713502
2022-01-01,90+,0.19378391639631196
2022-01-02,0-19,0.00025613254493296643
2022-01-02,20-39,0.0028686845032492242
2022-01-02,40-59,0.04629412797845559
2022-01-02,60-79,0.355680288039342
2022-01-02,80-89,0.40114747380129967
2022-01-02,90+,0.19375329313272058
2022-01-03,0-19,0.0002558142934409215
2022-01-03,20-39,0.002872429066350919
2022-01-03,40-59,0.04631700507243199
2022-01-03,60-79,0.35573535645894544
2022-01-03,80-89,0.40111681211536493
2022-01-03,90+,0.19370258299346577
2022-01-04,0-19,0.0002554595352096228
2022-01-04,20-39,0.0028757444820740395
2022-01-04,40-59,0.04631116431157305
2022-01-04,60-79,0.35583323601541517
2022-01-04,80-89,0.4010349760597921
2022-01-04,90+,0.193689419595936
2022-01-05,0-19,0.0002622358520115675
2022-01-05,20-39,0.0028845943721272425
2022-01-05,40-59,0.04635018684304456
2022-01-05,60-79,0.35595603178881274
2022-01-05,80-89,0.400922196079574
2022-01-05,90+,0.1936247550644299
2022-01-06,0-19,0.0002620144544640713
2022-01-06,20-39,0.002882158999104784
2022-01-06,40-59,0.04635472390226861
2022-01-06,60-79,0.3560266963616382
2022-01-06,80-89,0.4008675589714477
2022-01-06,90+,0.19360684731107666
2022-01-07,0-19,0.00026159178601791903
2022-01-07,20-39,0.002892042523198105
2022-01-07,40-59,0.04637441051017665
2022-01-07,60-79,0.35607001940139077
2022-01-07,80-89,0.4008458134414579
2022-01-07,90+,0.1935561223377586
2022-01-08,0-19,0.00026143980711552006
2022-01-08,20-39,0.002897624528863681
2022-01-08,40-59,0.04637651689554753
2022-01-08,60-79,0.35610280394193133
2022-01-08,80-89,0.40077996209122796
2022-01-08,90+,0.19358165273531397
2022-01-09,0-19,0.00026835123550359374
2022-01-09,20-39,0.002901094437876689
2022-01-09,40-59,0.04641025826993233
2022-01-09,60-79,0.356123847721553
2022-01-09,80-89,0.40079344932875927
2022-01-09,90+,0.19350299900637516
2022-01-10,0-19,0.0002679334366446044
2022-01-10,20-39,0.0029183020261560966
2022-01-10,40-59,0.04646110620302113
2022-01-10,60-79,0.3561197445218474
2022-01-10,80-89,0.40072704100105727
2022-01-10,90+,0.1935058728112735
2022-01-11,0-19,0.00026741446350876685
2022-01-11,20-39,0.0029271042627310967
2022-01-11,40-59,0.04650120697879476
2022-01-11,60-79,0.3562105202295428
2022-01-11,80-89,0.4006880501871901
2022-01-11,90+,0.19340570387823247
2022-01-12,0-19,0.00026686862129900104
2022-01-12,20-39,0.0029211295034079843
2022-01-12,40-59,0.046485628764109777
2022-01-12,60-79,0.3562191207760828
2022-01-12,80-89,0.4006275018933247
2022-01-12,90+,0.19347975044177576
2022-01-13,0-19,0.00027357417459791794
2022-01-13,20-39,0.002915724755583073
2022-01-13,40-59,0.04655080560395099
2022-01-13,60-79,0.3563303624137881
2022-01-13,80-89,0.40053418957250436
2022-01-13,90+,0.19339534347957552
2022-01-14,0-19,0.00027291008330939385
2022-01-14,20-39,0.0029158287848319447
2022-01-14,40-59,0.04658144211433496
2022-01-14,60-79,0.35626975007181844
2022-01-14,80-89,0.4005170927894283
2022-01-14,90+,0.19344297615627692
2022-01-15,0-19,0.00027251278300093946
2022-01-15,20-39,0.0029187553337205884
2022-01-15,40-59,0.04657817172608163
2022-01-15,60-79,0.35635349210788636
2022-01-15,80-89,0.40051490573209125
2022-01-15,90+,0.19336216231721923
2022-01-16,0-19,0.0002720913081147653
2022-01-16,20-39,0.002921401413442743
2022-01-16,40-59,0.04654909458037076
2022-01-16,60-79,0.3564396136303425
2022-01-16,80-89,0.40047544375944266
2022-01-16,90+,0.1933423553082866
2022-01-17,0-19,0.00027153718630309266
2022-01-17,20-39,0.0029225976104727603
2022-01-17,40-59,0.04661864745898359
2022-01-17,60-79,0.3565068884696736
2022-01-17,80-89,0.400345852626765
2022-01-17,90+,0.19333447664780198
